,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,Expected Annual Damage,Dike Investment Costs,RfR Investment Costs,Evacuation Costs,Expected Number of Deaths,Total Investment Costs
32,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,8,0,0,3,1,0,3,0,0,18564064.38996873,115776028.10263795,146000000.0,633.5077401165879,0.008309562573822718,261776661.61037806
33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,0,0,3,2,0,4,0,0,366417139.6036015,87225249.13715604,0.0,4477.119202506321,0.04920405598111301,87229726.25635855
34,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,20048988.689634047,67636563.9429394,267200000.0,930.6149131917791,0.003270686001956971,334837494.55785257
35,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,3,0,0,0,3,0,0,10,0,0,3,7,0,4,0,0,0.0,149662421.27440125,454300000.0,0.0,0.0,603962421.2744012
36,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,3,0,0,5,0,0,5311584.209553377,133581834.47057982,248500000.0,0.0,0.004720902998353446,382081834.4705798
37,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,0,0,0,7,0,0,6,0,0,0,3,0,4,0,0,10259268.195110016,146544772.2434654,176700000.0,426.17896925181776,0.0016880248543964694,323245198.4224347
38,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,91339752.4467579,39852205.41531966,236500000.0,6223.328094583701,0.016958794257737386,276358428.7434143
39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,9,0,0,1,0,0,3,0,0,36940770.6870477,77281377.72262338,84600000.0,1851.6839103916677,0.006669538486072851,161883229.40653378
40,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,3,0,0,5802547.581615774,118803276.97605726,333100000.0,0.0,0.004311512111942304,451903276.9760573
41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,8,0,0,0,0,0,2,0,0,99444505.99942096,97558168.9623766,0.0,1837.3345301576392,0.036802123504721444,97560006.29690675
42,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,2,0,0,4194842.534124177,103108389.81997871,824000000.0,0.0,0.004054473335338581,927108389.8199787
43,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,3,0,0,4,0,0,5311584.209553377,130282275.18748242,309900000.0,0.0,0.004720902998353446,440182275.1874824
44,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,3,0,0,7,0,0,1,0,0,2,0,0,0.0,115963291.57874414,893000000.0,0.0,0.0,1008963291.5787442
45,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,3,0,0,35156816.70831058,70203731.45769964,146000000.0,0.0,0.05254493058621629,216203731.45769966
46,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,3,0,0,0,3,0,0,6,0,0,0,0,0,3,0,0,7314063.530164365,109593023.32419169,419100000.0,257.544039896536,0.0007244492991886961,528693280.8682316
47,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,6,0,0,10,0,0,4,3,0,5,0,0,0.0,166301427.67358977,333100000.0,0.0,0.0,499401427.67358977
48,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,116085878.87054494,31398797.71871161,176700000.0,9027.046108611263,0.016195148711985696,208107824.76482022
49,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,4,0,0,23844098.05200476,79115562.15436457,115300000.0,0.0,0.028089200507568073,194415562.1543646
50,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,2,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,5564587.294517813,88451750.93367727,540300000.0,86.57873211186649,0.0007185893434544586,628751837.5124094
51,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,3,0,0,87704560.52707228,103655478.50711909,30700000.0,0.0,0.0868282960208177,134355478.5071191
52,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,147185213.58773637,56436011.80488534,115300000.0,5000.663030348795,0.08507032641029309,171741012.46791568
53,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,87888557.0879506,59258775.82449628,115300000.0,0.0,0.10870178569424835,174558775.82449627
54,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,366417139.6036015,58977027.686366856,30700000.0,4477.119202506321,0.04920405598111301,89681504.80556937
55,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,15008941.978834976,64573087.78070253,485000000.0,880.9833510838517,0.0026068186392500282,549573968.7640537
56,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,132054298.54943918,31398797.71871161,146000000.0,0.0,0.16643534332626464,177398797.7187116
57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,167740918.63602567,69979938.99472135,0.0,0.0,0.18304730956202742,69979938.99472135
58,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,81125947.02938482,64775914.2759087,115300000.0,2318.941534724496,0.05624168856092787,180078233.21744344
59,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,3,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,4920191.89557462,37719598.02837785,1014200000.0,346.8763503546025,0.0007301659179171125,1051919944.9047283
60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,3,0,1,0,0,0,166900523.6824626,88748515.5302757,30700000.0,0.0,0.18247741598122624,119448515.5302757
61,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,6,0,0,3,0,0,0,0,0,4530619.240548413,87694904.97841977,758100000.0,0.0,0.0055688490954847545,845794904.9784198
62,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,2,0,0,141900668.193524,91671928.78052878,30700000.0,0.0,0.21277494869463717,122371928.78052878
63,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,77221182.57583028,31398797.71871161,297900000.0,2867.9901497076926,0.031965970534604815,329301665.70886135
64,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,3,0,0,6,0,0,1,0,0,2,0,0,0.0,113140527.5591332,1026200000.0,0.0,0.0,1139340527.5591333
65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,3,5,0,0,0,0,166011904.4877916,90676021.48101729,0.0,0.0,0.1818308146481244,90676021.48101729
66,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,3,0,2,0,0,78937369.30613855,67430435.3829749,115300000.0,2233.179985201604,0.0557158342838423,182732668.5629601
67,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,121662722.08447257,34221561.73832255,146000000.0,0.0,0.14235188447517316,180221561.73832256
68,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,128060663.26177989,37719598.02837785,146000000.0,4685.313345957116,0.05888686685647858,183724283.34172383
69,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,23652108.4910152,40609051.370577164,357700000.0,1370.6609378756127,0.0033148992773334705,398310422.03151506
70,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,2,0,0,8,0,0,0,1,0,5,0,0,1539090.9065748544,123100929.72201796,351800000.0,67.34966684901438,0.0004446369037540953,474900997.0716848
71,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,124684020.07531978,56232105.137590505,146000000.0,4655.557922776359,0.054136693473193304,202236760.69551328
72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,8,0,0,0,7,0,0,0,0,110922464.87027422,93838195.33643498,0.0,8738.59142943677,0.016009325548137297,93846933.92786442
73,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,579428737.5432959,20299287.62732069,388400000.0,38619.60884903107,0.1437822438748862,408737907.23616976
74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,2,0,0,1,0,0,54001296.34367959,72978345.67627266,84600000.0,1791.141982901303,0.023326814853629235,157580136.81825557
75,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,3,0,0,7,0,0,2,0,0,3,0,0,0.0,119747867.56332442,503700000.0,0.0,0.0,623447867.5633245
76,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,182444434.6295969,64093698.81287354,61400000.0,10493.86108112596,0.025275340862185205,125504192.67395467
77,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,170670411.6571228,31398797.71871161,115300000.0,5880.149020690338,0.09447583266068586,146704677.86773232
78,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,3,0,0,0,1,0,0,7,0,0,1,0,0,2,0,0,1886904.044260217,106365713.96740809,758100000.0,132.54794531301832,0.000283321524509562,864465846.5153533
79,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,106507478.57435438,31398797.71871161,205800000.0,6528.798123535236,0.023565647840190572,237205326.51683515
80,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,6,0,0,4920191.89557462,80125877.79904366,758100000.0,0.0,0.0060847159826426045,838225877.7990437
81,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,73844802.00626,46929851.6802434,351800000.0,4779.988610009361,0.013169792356063727,398734631.6688534
82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,162613522.67155725,34221561.73832255,84600000.0,11337.191247935953,0.030365402626339213,118832898.9295705
83,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,366417139.6036015,31398797.71871161,61400000.0,0.0,0.32802703987408666,92798797.71871161
84,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,3,0,0,0,0,0,0,6,1,0,0,2,2,0,0,0,5072699.40173118,71405913.77031888,758100000.0,362.1768254621161,0.00074475844611645,829506275.9471443
85,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,6,0,0,0,0,0,3,0,0,98764044.01753287,94445224.85525352,61400000.0,3651.480503422288,0.013320013046943496,155848876.33575693
86,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,2,0,0,4206087.890140323,97222149.6381309,771800000.0,0.0,0.004048907292595028,869022149.6381309
87,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,8,0,0,0,3,0,3,0,0,4815995.766350255,118908387.31104526,351800000.0,0.0,0.005152540867394626,470708387.3110453
88,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,132054298.54943918,31398797.71871161,146000000.0,4850.537594206857,0.05991672359745526,177403648.2563058
89,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5444732.479293362,31398797.71871161,758100000.0,190.43770941922097,0.0023218305075453746,789498988.1564211
90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,0,0,3,5,0,0,0,0,116429856.41790947,57981120.386855364,115300000.0,7211.0400678253,0.020727299718717333,173288331.4269232
91,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,151539208.2864511,20299287.62732069,419100000.0,9810.303036507239,0.03682377223652419,439409097.9303572
92,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,2,0,0,0,0,0,0,6,0,0,1,0,0,1,0,0,7838896.795178153,62756812.11455158,636900000.0,444.97504700514185,0.0014526779205847227,699657257.0895985
93,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,366417139.6036015,42467569.40496607,61400000.0,2696.8059196273366,0.11808973435467118,103870266.2108857
94,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,36559599.128820576,26403379.542306438,419100000.0,1051.9131192403413,0.021993452637566503,445504431.4554257
95,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,2,0,0,0,1,0,0,7,0,0,2,0,0,2,0,0,1920825.7147588832,107376993.87726362,690800000.0,108.05140208186205,0.0003664767390218601,798177101.9286658
96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,0,0,9,0,0,3,0,0,3,0,0,19044038.292442646,159950612.71570554,0.0,1330.5227812422963,0.0029093661502109904,159951943.2384868
97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,366417139.6036015,37285037.900559425,0.0,0.0,0.32802703987408666,37285037.900559425
98,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,3,0,0,0,0,0,6,0,0,0,0,0,3,0,0,32949276.14259462,104041829.41546789,61400000.0,2250.603084493656,0.006003154833730772,165444080.0185524
99,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1708345321.0238173,20299287.62732069,151900000.0,46430.96984914605,1.127833207886626,172245718.59716982
100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,366417139.6036015,46929851.6802434,0.0,2696.8059196273366,0.11808973435467118,46932548.48616303
101,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,4,0,0,6,0,0,0,0,0,2,0,0,551808.472321282,112335601.28657775,842700000.0,22.783832870382266,0.00014262054410124451,955035624.0704106
102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,3,3,0,0,0,0,115459809.51370004,55088382.90075617,84600000.0,8750.304675104326,0.01649175964174673,139697133.20543128
103,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,80642948.74986494,34221561.73832255,267200000.0,0.0,0.09339690584687954,301421561.73832256
104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,8,0,0,3,3,0,0,0,0,110419762.80290097,97379888.55513248,0.0,8688.64475794436,0.015960665751581178,97388577.19989042
105,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,366417139.6036015,31398797.71871161,30700000.0,5562.162209231383,0.039363244784890394,62104359.88092084
106,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,2,0,0,1886904.044260217,97222149.6381309,1014200000.0,64.26567045479673,0.0008499645735286861,1111422213.9038014
107,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,15999397.90521262,58977027.686366856,297900000.0,427.1101876423727,0.005903876205415129,356877454.7965545
108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,6,0,0,3,1,0,0,0,0,294817281.1509525,89134866.4386245,0.0,7584.657692459875,0.03694116329067589,89142451.09631696
109,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,364445540.76256293,20299287.62732069,727400000.0,0.0,0.7580673298757697,747699287.6273206
110,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,9257109.173372857,61750323.76109159,588300000.0,543.5915949586414,0.0016029086865740466,650050867.3526865
111,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,8,0,0,3,5,0,0,0,0,45364214.52736335,57981120.386855364,205800000.0,3000.2547535695458,0.006502745114025842,263784120.64160892
112,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,6,0,0,1,0,0,2,0,0,1886904.044260217,103542949.94779715,891300000.0,64.26567045479673,0.0008499645735286861,994843014.2134676
113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,167740918.63602567,69979938.99472135,0.0,9402.203442794316,0.02196567714744329,69989341.19816415
114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1723817963.6680148,14261651.781499248,30700000.0,0.0,3.183913414942748,44961651.78149925
115,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,117188823.66193411,44215020.369581826,84600000.0,7163.942221727577,0.02079717378926887,128822184.31180355
116,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,104857688.09896615,53835611.216782674,115300000.0,0.0,0.19097782660736343,169135611.2167827
117,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7900108.3265723195,31398797.71871161,727400000.0,0.0,0.009832786918202814,758798797.7187116
118,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,10484779.190092433,61750323.76109159,540300000.0,220.3334268301137,0.003915112178042037,602050544.0945184
119,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,69566121.79602623,40542362.04798879,205800000.0,0.0,0.11130395203932901,246342362.04798877
120,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,2,0,0,0,0,115962511.58107328,47941131.59009894,84600000.0,8800.251346596735,0.016540419438302853,132549931.84144555
